vehicle_id,vin_hash,make,model,year
VE002026,f46a8139d6d2fde5a7568df3,Hyundai,Elantra,2017
VE002027,518a4acccc830657496cb8e0,Ford,Escape,2010
VE002028,6ebf04efdf98b03d27484f77,Toyota,Corolla,2011
VE002029,b9fb28590858c7245787aea5,Chevrolet,Malibu,2013
VE002030,f464d283fbaab3505aebe805,Honda,Civic,2017
VE002031,baac01684f5ca8a834117d46,Nissan,Sentra,2025
VE002032,a57be4879b2e11b96d77f2d3,Honda,Civic,2022
VE002033,13f7497ac5ab3d02d81f4df7,Hyundai,Elantra,2019
VE002034,ca402288f84ef8e627994805,Toyota,Corolla,2010
VE002035,109518d9e851f7a3de253b76,Kia,Sportage,2017
VE002036,74820325e598377b3b88dd82,Ford,Escape,2019
VE002037,a051d7fb9f4a28f2db85cdf8,Chevrolet,Malibu,2010
VE002038,7c68453212703abd58f0798e,Kia,Sportage,2021
VE002039,404fec0cc78f994f6a36d2ee,Kia,Sportage,2025
VE002040,c1aeb1254dc8e369ef7ca0e2,Toyota,Corolla,2017
VE002041,f4c921063b2462520a011ee0,Chevrolet,Malibu,2012
VE002042,73ab01ea93d7840f33d444e6,Toyota,Corolla,2016
VE002043,663b2885e17ad6dc81c54308,Ford,Escape,2024
VE002044,0e497efcb6714da15bead1bb,Chevrolet,Malibu,2024
VE002045,8c5d0d24c6443f31a7339c62,Honda,Civic,2014
VE002046,fb9b891dae425160e7da20a2,Nissan,Sentra,2009
VE002047,a23d110bbf0354ac6b7f5a9f,Toyota,Corolla,2024
VE002048,182f7d07d07aad2a0b7ac83b,Toyota,Corolla,2023
VE002049,910711b18aa3ea3185de8bff,Hyundai,Elantra,2017
VE002050,9b1e35ead8d5b93a3eebeed6,Chevrolet,Malibu,2018
VE002051,af43b7799a151e8e85afd43e,Ford,Escape,2024
VE002052,ff06767d3f39038fdb775f09,Nissan,Sentra,2019
VE002053,34a4c25d9eac8385d44d4a79,Honda,Civic,2023
VE002054,b1b6a20c8cb6efc3a4d3c254,Nissan,Sentra,2023
VE002055,21d59bd1bb282b3b38f9f9e6,Chevrolet,Malibu,2013
VE002056,5ca47874640518b352e1c260,Nissan,Sentra,2015
VE002057,4be1df89115677c371064142,Hyundai,Elantra,2017
VE002058,6bc3ef4b485d1ccb6676f61c,Honda,Civic,2008
VE002059,b7a272148909e4bc0e838698,Toyota,Corolla,2008
VE002060,c09fe713034bb5a3a59fbe9e,Chevrolet,Malibu,2011
VE002061,2881f1e1c81b3de0391e492f,Hyundai,Elantra,2014
VE002062,dfa3a40c12a73a9cb08b6fd1,Kia,Sportage,2021
VE002063,893982ee2f6dd3b3aadd219d,Chevrolet,Malibu,2009
VE002064,8fcfc52177bc577d03f81d9e,Ford,Escape,2019
VE002065,608733566d0b4be8d8abaf5c,Nissan,Sentra,2014
VE002066,bea0ad8b72aff9a18758e4db,Toyota,Corolla,2014
VE002067,dfe4b61073a9353169725a82,Hyundai,Elantra,2017
VE002068,c3faa841ddcf3fddb5107137,Ford,Escape,2010
VE002069,deec5937e072e03b125b7e19,Ford,Escape,2017
VE002070,64e2fded7dc2f318dc80f339,Nissan,Sentra,2025
VE002071,0945d243ee98e031263e0726,Ford,Escape,2008
VE002072,b8339db1c31b2e962fc01a18,Toyota,Corolla,2018
VE002073,c33a7d4a2303127be118e9ec,Ford,Escape,2020
VE002074,6f00f82a0836566fe76e74d4,Hyundai,Elantra,2008
VE002075,782d799993e0e10800582136,Kia,Sportage,2013
VE002076,f5a2032d2beeb74a8ad5a705,Honda,Civic,2018
VE002077,9bd20897a1415a65531360b2,Kia,Sportage,2018
VE002078,f520fbb2a54d6a8b675696a0,Hyundai,Elantra,2023
VE002079,bfc9f25b8ebbca747014119b,Chevrolet,Malibu,2009
VE002080,fcf4cdaa065ccdacca91501a,Hyundai,Elantra,2012
VE002081,d4b2db3b41504e0806c4bd4d,Chevrolet,Malibu,2012
VE002082,bd9bd5d720df10df04ed7ec6,Hyundai,Elantra,2022
VE002083,d2003c5dd690493e5e1bf0b3,Kia,Sportage,2025
VE002084,23263b085d8f58dc46a4de13,Ford,Escape,2022
VE002085,b97d7ee3b5d4e1f287ceca70,Kia,Sportage,2021
VE002086,a87704cabd2cfd89867b8dcc,Hyundai,Elantra,2009
VE002087,89c24708f3332e72edd7cbde,Kia,Sportage,2024
VE002088,a7a9eb1eea146c812ba63661,Ford,Escape,2018
VE002089,452e50b78b64fcc0b9ff3097,Nissan,Sentra,2025
VE002090,c2c4a0ea252efc79810a06c7,Toyota,Corolla,2014
VE002091,da82c989f82fd4d448cad20e,Nissan,Sentra,2018
VE002092,b678efde8c91ccf44fbc1c3d,Kia,Sportage,2019
VE002093,12567402e987f14f81b9a7eb,Toyota,Corolla,2012
VE002094,a205037295ae6bf3e8a6db6a,Ford,Escape,2008
VE002095,08241b8ec1199329223f4813,Ford,Escape,2020
VE002096,f3f95a3a559d0a0048d56809,Hyundai,Elantra,2025
VE002097,9bc5acf7be6aa6ad281c108c,Kia,Sportage,2013
VE002098,dd807f8989606dbd7901ebd5,Nissan,Sentra,2020
VE002099,4733fa98dd3ea68c7fe27a4f,Honda,Civic,2011
VE002100,c881a2480d22f721a55bf288,Kia,Sportage,2017
VE002101,61cc8ae054b2579c00d10f99,Hyundai,Elantra,2018
VE002102,fb5fc39762bcf12474c5efb8,Hyundai,Elantra,2009
VE002103,59510cd503e345912d00bf38,Ford,Escape,2021
VE002104,6e0f757ea77d532ebd07f6fa,Toyota,Corolla,2023
VE002105,9ba95f01633ed2908e5175f0,Honda,Civic,2019
VE002106,d849b57cb24473cfe8152a64,Chevrolet,Malibu,2017
VE002107,58f311bb13c07c59656ac73f,Honda,Civic,2024
VE002108,6b245ef7e078586ef0073015,Ford,Escape,2013
VE002109,5b17d88c71e11675e4b4d470,Toyota,Corolla,2019
VE002110,fb12402a4f841284d86034d3,Kia,Sportage,2009
VE002111,ceaade4fe3d369021fca59c8,Kia,Sportage,2014
VE002112,b06eb9e1edf18ff598d79793,Toyota,Corolla,2022
VE002113,ae87d4bf7ab25231e8c13f96,Nissan,Sentra,2008
VE002114,41af22e1c4d38a140189d596,Kia,Sportage,2023
VE002115,9233d768686cdebab55e9880,Nissan,Sentra,2012
VE002116,b83f4f3514fd1501c18b6946,Honda,Civic,2018
VE002117,d76063d6f8237267e6514d99,Chevrolet,Malibu,2024
VE002118,12b6c42ed14de16a57397ca7,Ford,Escape,2018
VE002119,23f0fa1685fe52b3fe035a6d,Honda,Civic,2011
VE002120,ddccdbeb8ed81ad3c0a260f1,Kia,Sportage,2024
VE002121,dae5cfa28d7142de7638761d,Hyundai,Elantra,2012
VE002122,710f67d8f85f2d49a586ddc2,Honda,Civic,2009
VE002123,d7323817686218c9cc156426,Chevrolet,Malibu,2020
VE002124,27be622d6e085aa4e5f52d13,Hyundai,Elantra,2024
VE002125,18afd899cb569b31d431b389,Toyota,Corolla,2008
VE002126,c59db4732446b666a91f6fa1,Ford,Escape,2009
VE002127,f2dce7cce2fcc60135a6afdd,Hyundai,Elantra,2010
VE002128,9f3f1ed8044b1adfac9ebac7,Ford,Escape,2022
VE002129,2d8e0294487599968fa2a774,Toyota,Corolla,2011
VE002130,9c95abd20a5c4c42e855b32d,Nissan,Sentra,2017
VE002131,01c1dab2ef6bcb05cdc1eb38,Toyota,Corolla,2017
VE002132,baec750f84dfbae39cc87179,Hyundai,Elantra,2014
VE002133,f368b15eb71a36803552aacd,Ford,Escape,2014
VE002134,ca107195cbff0ebb801f5b12,Honda,Civic,2017
VE002135,89f0e8d5a2d8c3cc99416aec,Ford,Escape,2025
VE002136,c1db2713cca5208447875bc9,Ford,Escape,2022
VE002137,0771e9ae2db49a934531ca38,Hyundai,Elantra,2011
VE002138,83f5c07d3dd643d40c0e6096,Ford,Escape,2012
VE002139,c0b388fb23b6920b6eaca596,Honda,Civic,2016
VE002140,658fee614312f98b4318d021,Toyota,Corolla,2008
VE002141,14d0dc47afcf7fbd3feaf990,Nissan,Sentra,2025
VE002142,144b993ac0a65c5efd0bb5df,Nissan,Sentra,2011
VE002143,6dfcd5c8dcf8ac566158c00f,Honda,Civic,2025
VE002144,d72a55427e5f4d82a69552b4,Ford,Escape,2025
VE002145,c4db78e486d595f86383cdd2,Ford,Escape,2016
VE002146,33e1b72ac0534e142d609ba9,Honda,Civic,2017
VE002147,bcc612669b3a460878e9ae70,Nissan,Sentra,2015
VE002148,85776054bf0442bb962a69bb,Honda,Civic,2010
VE002149,bad885060a71fccc00750a91,Ford,Escape,2018
VE002150,9338d1e70c089f957c71cbad,Nissan,Sentra,2022
VE002151,5f6290615c71daa4bacb8477,Toyota,Corolla,2012
VE002152,4dd858dffa630405859e2309,Toyota,Corolla,2023
VE002153,1d1f394cfe92bb5a498f1fa6,Hyundai,Elantra,2009
VE002154,b2ca5886d36e1a79a41482f7,Toyota,Corolla,2020
VE002155,ce9776be538a91fd4918dbb1,Toyota,Corolla,2010
VE002156,822bebedd8ecc99a55b2d737,Chevrolet,Malibu,2020
VE002157,e3a7bb86953440acc885c942,Honda,Civic,2022
VE002158,6c92f039f65905633be4c73d,Nissan,Sentra,2019
VE002159,9f7186f15197d64f6210319d,Ford,Escape,2018
VE002160,8937649ded57676ef00a22a7,Kia,Sportage,2014
VE002161,948f5d024b52371b9073f84c,Hyundai,Elantra,2025
VE002162,ed1710dc2e8a5f4cc7d9d62a,Toyota,Corolla,2022
VE002163,93d9b9f97832917b4c4c8ca1,Nissan,Sentra,2012
VE002164,ce2f788b0570bb97e43ce8cf,Toyota,Corolla,2022
VE002165,f10b1be65cb611477ce5b1a5,Toyota,Corolla,2022
VE002166,a59df045be3d295bf1b46843,Ford,Escape,2022
VE002167,63c5fccde7a6e7f4b947694d,Chevrolet,Malibu,2015
VE002168,35e2773779d4d17a1edae4c5,Honda,Civic,2012
VE002169,121f6ec1d6a32fcec95a770a,Kia,Sportage,2016
VE002170,cc463368f78f87c31b093048,Ford,Escape,2020
VE002171,5e6630780929088e716d3d8d,Honda,Civic,2018
VE002172,a4f9dfa2a56012a09beae7a1,Kia,Sportage,2018
VE002173,e3d7f575d06b0b96b25028ba,Chevrolet,Malibu,2023
VE002174,3a621d0fc49572f93950cf71,Toyota,Corolla,2010
VE002175,e52216b2e99a78532de480e3,Chevrolet,Malibu,2011
VE002176,7010ff0bf9a2ab4ba3964ee0,Ford,Escape,2023
VE002177,efbbefef6fc7cd24f7babcdb,Chevrolet,Malibu,2013
VE002178,ccb2019f2c7782b392ab118b,Ford,Escape,2019
VE002179,46ab6373387d82e0d71d2aa7,Nissan,Sentra,2012
VE002180,361bf49af825b298164f9fdc,Nissan,Sentra,2011
VE002181,7425d1d0355ceb3deb78eaa9,Chevrolet,Malibu,2011
VE002182,7017def66ffd68ea2e7babfc,Ford,Escape,2025
VE002183,40883583d7f89abc376bbb8f,Hyundai,Elantra,2010
VE002184,5c4e7100c47fccdb30a6f9b9,Kia,Sportage,2017
VE002185,8260b000da38a663c1e2fff3,Nissan,Sentra,2022
VE002186,88f36a7488b7dd800f57d444,Chevrolet,Malibu,2021
VE002187,34cb100973bd43fd88bfafd5,Honda,Civic,2015
VE002188,5f00430da4a46d8627ad0359,Nissan,Sentra,2013
VE002189,b6a231e1717ba4d3aeebaf45,Chevrolet,Malibu,2020
VE002190,a1323f5812d212148950e509,Toyota,Corolla,2018
VE002191,871716447215599c9e8d0a37,Honda,Civic,2021
VE002192,b7a0b90fc5aa031920beeeca,Kia,Sportage,2021
VE002193,bb01a69977acba2e0ca06b49,Nissan,Sentra,2018
VE002194,f9d8231b3f55fc258487d72b,Nissan,Sentra,2015
VE002195,643278a1ea883cee89ddca0f,Honda,Civic,2010
VE002196,8af711ed144e2b2081b143f2,Hyundai,Elantra,2023
VE002197,8c597587f2757181ce80a7df,Toyota,Corolla,2022
VE002198,d71c551b04549b0605f8c950,Ford,Escape,2025
VE002199,cbbd8eb9e2c39616d977248f,Toyota,Corolla,2022
